station,date,year,month,day,precip_mm_day,coverage,quality_flag,variable,mean,min,max
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),swRadIn_Avg,325.3,-3.5,1082
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),windSpd_Avg,3.6,2,6.4
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),windSpd_Min,2.1,0.5,3.6
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),windSpd_Max,5.2,3.3,9.6
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),windDir,166.7,78.5,217.1
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),dewPt_Avg,6.6,2.2,9.9
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),vPress,1,0.7,1.2
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),vPressSat,2.9,1.8,4.7
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),bPress_Avg,787.1,784.5,789
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),airTemp_Min,22.1,15.6,31.4
TUWL,2026-06-05,2026,6,5,0,1,OK (>=90%),airTemp_Max,24.1,15.9,32.5
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),day,6,6,6
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),airTemp_Avg,25.5,14.5,32.3
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),rh,30.7,14.1,65.6
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),parDen_Avg,665.2,0,2161.2
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),swRadIn_Avg,324.3,-6.4,1057.2
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),windSpd_Avg,2.5,0.6,4.8
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),windSpd_Min,1.2,0.2,2.8
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),windSpd_Max,4,1,7.3
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),windDir,171.7,94.6,279.8
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),dewPt_Avg,4.6,-2.3,9.2
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),vPress,0.9,0.5,1.2
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),vPressSat,3.5,1.7,4.8
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),bPress_Avg,786.7,784,789.8
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),airTemp_Min,24.7,13.8,31.6
TUWL,2026-06-06,2026,6,6,0,1,OK (>=90%),airTemp_Max,26.4,15.6,33.3
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),day,7,7,7
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),airTemp_Avg,27.7,21.1,32.9
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),rh,16.2,11.1,22.8
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),parDen_Avg,703.7,0,2272.7
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),swRadIn_Avg,340.8,-5.7,1105.7
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),windSpd_Avg,3.7,0.7,8.6
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),windSpd_Min,1.9,0.1,5.8
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),windSpd_Max,5.8,1.5,12
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),windDir,220.5,80.1,288.4
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),dewPt_Avg,-0.5,-1.9,2.1
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),vPress,0.6,0.5,0.7
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),vPressSat,3.8,2.5,5
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),bPress_Avg,786.4,783.6,789
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),airTemp_Min,27.1,20.4,32.6
TUWL,2026-06-07,2026,6,7,0,1,OK (>=90%),airTemp_Max,28.4,21.8,33.4
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),day,8,8,8
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),airTemp_Avg,26.4,19.7,32.3
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),rh,23,16,29.8
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),parDen_Avg,565.2,0,2176.5
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),swRadIn_Avg,268.4,-5.5,1051.3
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),windSpd_Avg,2.8,1.4,5.6
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),windSpd_Min,1.5,0.7,3.4
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),windSpd_Max,4.3,2,8.1
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),windDir,178.8,29.1,301.1
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),dewPt_Avg,3.3,1.1,5.7
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),vPress,0.8,0.7,0.9
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),vPressSat,3.5,2.3,4.8
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),bPress_Avg,787.1,784.6,790.1
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),airTemp_Min,25.5,18.2,31.4
TUWL,2026-06-08,2026,6,8,0,1,OK (>=90%),airTemp_Max,27.3,21.3,33
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),day,9,9,9
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),airTemp_Avg,26.3,19.4,31.5
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),rh,28.2,16.9,36.6
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),parDen_Avg,567.1,0,1926.8
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),swRadIn_Avg,265,-5.9,915.4
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),windSpd_Avg,3.1,1.5,6
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),windSpd_Min,1.8,0.6,3.8
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),windSpd_Max,4.6,2.1,9.3
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),windDir,190.9,87.2,277.4
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),dewPt_Avg,6.1,1.3,10.3
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),vPress,1,0.7,1.3
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),vPressSat,3.5,2.3,4.7
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),bPress_Avg,786.7,784,789.4
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),airTemp_Min,25.2,18.8,30.8
TUWL,2026-06-09,2026,6,9,0.5,1,OK (>=90%),airTemp_Max,27.4,20.4,32.2
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),day,10,10,10
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),airTemp_Avg,29.2,19.1,35.8
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),rh,9.1,5.4,18.8
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),parDen_Avg,782.4,0,2246.8
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),swRadIn_Avg,391.7,-7.9,1113.8
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),windSpd_Avg,3.9,0.9,8.3
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),windSpd_Min,2,0.2,5.6
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),windSpd_Max,6.1,1.7,11.5
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),windDir,227.5,100.5,286
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),dewPt_Avg,-7.8,-9.6,-1.5
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),vPress,0.3,0.3,0.5
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),vPressSat,4.2,2.2,5.9
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),bPress_Avg,786.3,783.4,790.1
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),airTemp_Min,28.3,17.5,35.6
TUWL,2026-06-10,2026,6,10,0,1,OK (>=90%),airTemp_Max,30,21.4,36.2
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),day,11,11,11
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),airTemp_Avg,29.7,25.3,34.8
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),rh,13.5,7.5,35.4
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),parDen_Avg,776.5,0,2223.9
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),swRadIn_Avg,379.2,-7,1087.1
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),windSpd_Avg,3.6,1,8.1
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),windSpd_Min,1.9,0.6,5.6
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),windSpd_Max,5.6,1.4,10.9
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),windDir,166.9,57.4,266
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),dewPt_Avg,-2.3,-9.7,8.8
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),vPress,0.5,0.3,1.1
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),vPressSat,4.2,3.2,5.6
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),bPress_Avg,786.3,783.2,789.3
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),airTemp_Min,28.8,23.2,34.3
TUWL,2026-06-11,2026,6,11,0,1,OK (>=90%),airTemp_Max,30.4,26,35.5
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),day,12,12,12
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),airTemp_Avg,26.8,19.4,34.6
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),rh,31.6,12.1,50.1
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),parDen_Avg,699.7,0,2199.6
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),swRadIn_Avg,335.8,-5.4,1057.9
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),windSpd_Avg,2.6,1,4.8
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),windSpd_Min,1.2,0.5,3.1
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),windSpd_Max,4.2,1.6,6.7
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),windDir,128.5,60.2,190.4
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),dewPt_Avg,7,1.2,9.4
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),vPress,1,0.7,1.2
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),vPressSat,3.7,2.2,5.5
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),bPress_Avg,787.6,783.4,791
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),airTemp_Min,26.1,18.4,33.9
TUWL,2026-06-12,2026,6,12,0,1,OK (>=90%),airTemp_Max,27.6,19.6,35.3
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),day,13,13,13
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),airTemp_Avg,26.7,21,33
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),rh,33.2,17.6,49.1
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),parDen_Avg,528.3,0,2257.5
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),swRadIn_Avg,247.6,-4.1,1079.8
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),windSpd_Avg,2.8,1.1,5.2
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),windSpd_Min,1.5,0.5,3.1
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),windSpd_Max,4.2,1.6,7.6
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),windDir,161.7,59.9,277.1
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),dewPt_Avg,8.4,5.2,10.4
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),vPress,1.1,0.9,1.3
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),vPressSat,3.6,2.5,5
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),bPress_Avg,787.5,783.8,790.2
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),airTemp_Min,26.1,20.5,32.6
TUWL,2026-06-13,2026,6,13,0,1,OK (>=90%),airTemp_Max,27.4,21.1,33.5
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),day,14,14,14
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),airTemp_Avg,22.6,17.7,29
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),rh,54.3,31.4,80.5
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),parDen_Avg,733.2,0,2160.9
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),swRadIn_Avg,344,-8.9,1015.8
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),windSpd_Avg,3.2,0.7,5.1
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),windSpd_Min,1.7,0.4,3.3
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),windSpd_Max,4.8,1.1,7
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),windDir,141.9,78.3,272.5
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),dewPt_Avg,12.2,8.9,15.6
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),vPress,1.4,1.1,1.8
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),vPressSat,2.8,2,4
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),bPress_Avg,788.6,785.2,791
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),airTemp_Min,21.8,17.5,28.1
TUWL,2026-06-14,2026,6,14,4.3,1,OK (>=90%),airTemp_Max,23.3,18,29.7
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),day,15,15,15
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),airTemp_Avg,23.6,15.5,31.9
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),rh,54.4,19.2,89.8
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),parDen_Avg,658.1,0,2239.4
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),swRadIn_Avg,313.1,-9.5,1079.8
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),windSpd_Avg,1.9,0.9,4.4
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),windSpd_Min,1,0.3,2.8
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),windSpd_Max,2.9,1.2,6
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),windDir,152,52.1,241.8
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),dewPt_Avg,11.9,5.6,15.7
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),vPress,1.4,0.9,1.8
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),vPressSat,3.1,1.8,4.7
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),bPress_Avg,788.1,784.5,791.2
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),airTemp_Min,22.9,15,31.4
TUWL,2026-06-15,2026,6,15,0,1,OK (>=90%),airTemp_Max,24.3,16,32.5
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),day,16,16,16
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),airTemp_Avg,28.7,17.9,35.2
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),rh,21.1,8.6,48.7
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),parDen_Avg,750.4,0,2178.4
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),swRadIn_Avg,372.1,-7.1,1087.2
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),windSpd_Avg,2.7,0.7,5.4
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),windSpd_Min,1.5,0.3,2.8
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),windSpd_Max,4.2,1.2,8.1
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),windDir,210.2,63.2,301.8
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),dewPt_Avg,1.3,-4.7,7.5
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),vPress,0.7,0.4,1
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),vPressSat,4.1,2.1,5.7
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),bPress_Avg,786.7,783.1,790.8
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),airTemp_Min,27.8,17.6,34.8
TUWL,2026-06-16,2026,6,16,0,1,OK (>=90%),airTemp_Max,29.5,18.4,35.6
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),day,17,17,17
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),airTemp_Avg,31.4,27.5,36.6
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),rh,15.6,9.6,23.9
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),parDen_Avg,712.5,0,2201
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),swRadIn_Avg,347.7,-6,1076
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),windSpd_Avg,7.1,4.3,10.9
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),windSpd_Min,4.4,2,7.4
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),windSpd_Max,10.2,6.5,15
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),windDir,267.5,237.2,293.4
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),dewPt_Avg,1.5,-1.3,5.1
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),vPress,0.7,0.6,0.9
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),vPressSat,4.7,3.7,6.1
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),bPress_Avg,785.3,782.7,787.8
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),airTemp_Min,30.9,27.3,36.2
TUWL,2026-06-17,2026,6,17,0,1,OK (>=90%),airTemp_Max,31.9,27.7,37.1
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),day,18,18,18
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),airTemp_Avg,28.8,25.3,34.9
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),rh,24.2,13,33.6
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),parDen_Avg,677.2,0,2315.4
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),swRadIn_Avg,323.9,-4.9,1113.2
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),windSpd_Avg,6,1.9,11
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),windSpd_Min,3.6,0.4,7.5
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),windSpd_Max,8.6,2.6,15.2
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),windDir,210.8,52.8,280.9
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),dewPt_Avg,5.8,2.1,8.2
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),vPress,0.9,0.7,1.1
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),vPressSat,4,3.2,5.6
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),bPress_Avg,786.5,783.3,789.1
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),airTemp_Min,28.2,24.4,34.5
TUWL,2026-06-18,2026,6,18,0,1,OK (>=90%),airTemp_Max,29.5,25.9,35.5
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),day,19,19,19
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),airTemp_Avg,28.7,20.3,34.7
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),rh,25.9,14.3,42.3
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),parDen_Avg,638.5,0,2147.2
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),swRadIn_Avg,305.4,-4.4,1028.2
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),windSpd_Avg,3.1,1.2,5.4
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),windSpd_Min,1.6,0.4,3.5
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),windSpd_Max,4.7,1.9,7.7
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),windDir,179.9,70.1,258.2
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),dewPt_Avg,6.1,3.4,10.7
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),vPress,1,0.8,1.3
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),vPressSat,4.1,2.4,5.5
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),bPress_Avg,787.1,783.3,790.9
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),airTemp_Min,27.8,19.2,34
TUWL,2026-06-19,2026,6,19,0,1,OK (>=90%),airTemp_Max,29.5,21.4,35.8
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),day,20,20,20
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),airTemp_Avg,29.9,23.2,36
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),rh,15.7,11.2,21.3
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),parDen_Avg,759.7,0,2182.9
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),swRadIn_Avg,370.7,-6.8,1061
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),windSpd_Avg,4.3,1.8,9.8
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),windSpd_Min,2.3,0.6,6.5
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),windSpd_Max,6.5,2.8,13.4
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),windDir,207.7,105,305.7
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),dewPt_Avg,0.9,-2,4.8
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),vPress,0.7,0.5,0.9
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),vPressSat,4.3,2.8,6
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),bPress_Avg,786.3,782.6,790.7
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),airTemp_Min,29.2,21.9,35.7
TUWL,2026-06-20,2026,6,20,0,1,OK (>=90%),airTemp_Max,30.7,24.1,36.7
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),day,21,21,21
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),airTemp_Avg,30.4,25.2,35.5
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),rh,8.1,4.7,15.5
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),parDen_Avg,774.3,0,2201.1
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),swRadIn_Avg,395.1,-8.2,1113.7
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),windSpd_Avg,4.7,1.4,9.2
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),windSpd_Min,2.5,0.5,6.2
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),windSpd_Max,7.1,2.2,12.4
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),windDir,238.4,56,304.3
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),dewPt_Avg,-8.5,-12.7,-1.4
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),vPress,0.3,0.2,0.6
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),vPressSat,4.4,3.2,5.8
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),bPress_Avg,785.9,782.2,789.7
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),airTemp_Min,29.8,24.4,35.2
TUWL,2026-06-21,2026,6,21,0,1,OK (>=90%),airTemp_Max,30.9,26,35.9
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),day,22,22,22
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),airTemp_Avg,28.6,20.7,34.9
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),rh,13.9,7,30
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),parDen_Avg,743.8,0,2141.9
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),swRadIn_Avg,371.2,-7.1,1059.4
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),windSpd_Avg,2.9,0.5,5.2
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),windSpd_Min,1.6,0.1,3.5
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),windSpd_Max,4.5,1.1,7.1
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),windDir,148.6,68.8,259
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),dewPt_Avg,-2.6,-12.5,7.1
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),vPress,0.5,0.2,1
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),vPressSat,4,2.5,5.6
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),bPress_Avg,787.4,783.4,791.6
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),airTemp_Min,27.8,20.3,34.5
TUWL,2026-06-22,2026,6,22,0,1,OK (>=90%),airTemp_Max,29.4,21.7,35.4
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),day,23,23,23
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),airTemp_Avg,32.4,23.8,37.1
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),rh,12,9.6,16.8
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),parDen_Avg,759.5,0,2187.6
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),swRadIn_Avg,374.6,-6.5,1075.2
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),windSpd_Avg,4.1,2.3,7.1
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),windSpd_Min,2.3,1.1,4.7
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),windSpd_Max,6.3,3.5,9.8
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),windDir,218.1,36.2,279
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),dewPt_Avg,-0.8,-2.8,2
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),vPress,0.6,0.5,0.7
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),vPressSat,5,3,6.3
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),bPress_Avg,786.1,783.2,790.5
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),airTemp_Min,31.7,23.3,36.5
TUWL,2026-06-23,2026,6,23,0,1,OK (>=90%),airTemp_Max,33.1,25,37.7
TUWL,2026-06-24,2026,6,24,0,1,OK (>=90%),day,24,24,24
